mbrisSourceId,internalId,koreanName,scientificName,normalizedScientificName,canonicalSlug,primaryClass,reason,legacyLocalMatch,legacyMappingRequired,secondaryFlags,collisions
"MBRIS:척추동물:1059","BM-SPECIES-001057","명태","Gadus chalcogrammus","Gadus chalcogrammus","gadus-chalcogrammus","LINK_LEGACY_AND_PROMOTE_NEW","A local UI fish record exists, but no staging canonical identity exists; create a new canonical species and retain a legacy mapping.","LEGACY_LOCAL_SOURCE_LINK","true","[""FISH_DATA_LINKED_synonym"",""LOCAL_UI_NAME_MATCH"",""NIFS_LINKED_synonym""]","{""id"":false,""sourceId"":false,""scientific"":false,""normalizedScientific"":false,""slug"":false,""relation"":false}"
"MBRIS:척추동물:1086","BM-SPECIES-001084","가시망둑","Pseudoblennius cottoides","Pseudoblennius cottoides","pseudoblennius-cottoides","LINK_LEGACY_AND_PROMOTE_NEW","A local UI fish record exists, but no staging canonical identity exists; create a new canonical species and retain a legacy mapping.","LEGACY_LOCAL_NAME_MATCH","true","[""LOCAL_UI_NAME_MATCH""]","{""id"":false,""sourceId"":false,""scientific"":false,""normalizedScientific"":false,""slug"":false,""relation"":false}"
"MBRIS:척추동물:1088","BM-SPECIES-001086","돌팍망둑","Pseudoblennius percoides","Pseudoblennius percoides","pseudoblennius-percoides","LINK_LEGACY_AND_PROMOTE_NEW","A local UI fish record exists, but no staging canonical identity exists; create a new canonical species and retain a legacy mapping.","LEGACY_LOCAL_NAME_MATCH","true","[""LOCAL_UI_NAME_MATCH""]","{""id"":false,""sourceId"":false,""scientific"":false,""normalizedScientific"":false,""slug"":false,""relation"":false}"
"MBRIS:척추동물:1106","BM-SPECIES-001104","대구횟대","Gymnocanthus herzensteini","Gymnocanthus herzensteini","gymnocanthus-herzensteini","LINK_LEGACY_AND_PROMOTE_NEW","A local UI fish record exists, but no staging canonical identity exists; create a new canonical species and retain a legacy mapping.","LEGACY_LOCAL_NAME_MATCH","true","[""LOCAL_UI_NAME_MATCH""]","{""id"":false,""sourceId"":false,""scientific"":false,""normalizedScientific"":false,""slug"":false,""relation"":false}"
"MBRIS:척추동물:1125","BM-SPECIES-001123","베도라치","Pholis nebulosa","Pholis nebulosa","pholis-nebulosa","LINK_LEGACY_AND_PROMOTE_NEW","A local UI fish record exists, but no staging canonical identity exists; create a new canonical species and retain a legacy mapping.","LEGACY_LOCAL_NAME_MATCH","true","[""LOCAL_UI_NAME_MATCH""]","{""id"":false,""sourceId"":false,""scientific"":false,""normalizedScientific"":false,""slug"":false,""relation"":false}"
"MBRIS:척추동물:1137","BM-SPECIES-001135","성대","Chelidonichthys spinosus","Chelidonichthys spinosus","chelidonichthys-spinosus","LINK_LEGACY_AND_PROMOTE_NEW","A local UI fish record exists, but no staging canonical identity exists; create a new canonical species and retain a legacy mapping.","LEGACY_LOCAL_SOURCE_LINK","true","[""FISH_DATA_LINKED_korean_candidate"",""LOCAL_UI_NAME_MATCH""]","{""id"":false,""sourceId"":false,""scientific"":false,""normalizedScientific"":false,""slug"":false,""relation"":false}"
"MBRIS:척추동물:1155","BM-SPECIES-001153","쑤기미","Inimicus japonicus","Inimicus japonicus","inimicus-japonicus","LINK_LEGACY_AND_PROMOTE_NEW","A local UI fish record exists, but no staging canonical identity exists; create a new canonical species and retain a legacy mapping.","LEGACY_LOCAL_SOURCE_LINK","true","[""FISH_DATA_LINKED_korean_candidate"",""LOCAL_UI_NAME_MATCH""]","{""id"":false,""sourceId"":false,""scientific"":false,""normalizedScientific"":false,""slug"":false,""relation"":false}"
"MBRIS:척추동물:1159","BM-SPECIES-001157","미역치","Paracentropogon rubripinnis","Paracentropogon rubripinnis","paracentropogon-rubripinnis","LINK_LEGACY_AND_PROMOTE_NEW","A local UI fish record exists, but no staging canonical identity exists; create a new canonical species and retain a legacy mapping.","LEGACY_LOCAL_SOURCE_LINK","true","[""FISH_DATA_LINKED_korean_candidate"",""LOCAL_UI_NAME_MATCH""]","{""id"":false,""sourceId"":false,""scientific"":false,""normalizedScientific"":false,""slug"":false,""relation"":false}"
"MBRIS:척추동물:1163","BM-SPECIES-001161","임연수어","Pleurogrammus azonus","Pleurogrammus azonus","pleurogrammus-azonus","LINK_LEGACY_AND_PROMOTE_NEW","A local UI fish record exists, but no staging canonical identity exists; create a new canonical species and retain a legacy mapping.","LEGACY_LOCAL_SOURCE_LINK","true","[""FISH_DATA_LINKED_korean_candidate"",""LOCAL_UI_NAME_MATCH""]","{""id"":false,""sourceId"":false,""scientific"":false,""normalizedScientific"":false,""slug"":false,""relation"":false}"
"MBRIS:척추동물:1166","BM-SPECIES-001164","노래미","Hexagrammos agrammus","Hexagrammos agrammus","hexagrammos-agrammus","LINK_LEGACY_AND_PROMOTE_NEW","A local UI fish record exists, but no staging canonical identity exists; create a new canonical species and retain a legacy mapping.","LEGACY_LOCAL_SOURCE_LINK","true","[""FISH_DATA_LINKED_korean_candidate"",""LOCAL_UI_NAME_MATCH""]","{""id"":false,""sourceId"":false,""scientific"":false,""normalizedScientific"":false,""slug"":false,""relation"":false}"
"MBRIS:척추동물:1167","BM-SPECIES-001165","쥐노래미","Hexagrammos otakii","Hexagrammos otakii","hexagrammos-otakii","LINK_LEGACY_AND_PROMOTE_NEW","A local UI fish record exists, but no staging canonical identity exists; create a new canonical species and retain a legacy mapping.","LEGACY_LOCAL_SOURCE_LINK","true","[""FISH_DATA_LINKED_korean_candidate"",""LOCAL_UI_NAME_MATCH""]","{""id"":false,""sourceId"":false,""scientific"":false,""normalizedScientific"":false,""slug"":false,""relation"":false}"
"MBRIS:척추동물:1168","BM-SPECIES-001166","도루묵","Arctoscopus japonicus","Arctoscopus japonicus","arctoscopus-japonicus","LINK_LEGACY_AND_PROMOTE_NEW","A local UI fish record exists, but no staging canonical identity exists; create a new canonical species and retain a legacy mapping.","LEGACY_LOCAL_SOURCE_LINK","true","[""LOCAL_UI_NAME_MATCH"",""NIFS_LINKED_scientific_exact""]","{""id"":false,""sourceId"":false,""scientific"":false,""normalizedScientific"":false,""slug"":false,""relation"":false}"
"MBRIS:척추동물:1190","BM-SPECIES-001188","먹갈치","Lycodes nakamurae","Lycodes nakamurae","lycodes-nakamurae","LINK_LEGACY_AND_PROMOTE_NEW","A local UI fish record exists, but no staging canonical identity exists; create a new canonical species and retain a legacy mapping.","LEGACY_LOCAL_NAME_MATCH","true","[""LOCAL_UI_NAME_MATCH""]","{""id"":false,""sourceId"":false,""scientific"":false,""normalizedScientific"":false,""slug"":false,""relation"":false}"
"MBRIS:척추동물:1194","BM-SPECIES-001192","등가시치","Zoarces gillii","Zoarces gillii","zoarces-gillii","LINK_LEGACY_AND_PROMOTE_NEW","A local UI fish record exists, but no staging canonical identity exists; create a new canonical species and retain a legacy mapping.","LEGACY_LOCAL_NAME_MATCH","true","[""LOCAL_UI_NAME_MATCH""]","{""id"":false,""sourceId"":false,""scientific"":false,""normalizedScientific"":false,""slug"":false,""relation"":false}"
"MBRIS:척추동물:1206","BM-SPECIES-001204","자바리","Epinephelus bruneus","Epinephelus bruneus","epinephelus-bruneus","LINK_LEGACY_AND_PROMOTE_NEW","A local UI fish record exists, but no staging canonical identity exists; create a new canonical species and retain a legacy mapping.","LEGACY_LOCAL_SOURCE_LINK","true","[""FISH_DATA_LINKED_korean_candidate"",""LOCAL_UI_NAME_MATCH""]","{""id"":false,""sourceId"":false,""scientific"":false,""normalizedScientific"":false,""slug"":false,""relation"":false}"
"MBRIS:척추동물:1207","BM-SPECIES-001205","붉바리","Epinephelus akaara","Epinephelus akaara","epinephelus-akaara","LINK_LEGACY_AND_PROMOTE_NEW","A local UI fish record exists, but no staging canonical identity exists; create a new canonical species and retain a legacy mapping.","LEGACY_LOCAL_NAME_MATCH","true","[""LOCAL_UI_NAME_MATCH""]","{""id"":false,""sourceId"":false,""scientific"":false,""normalizedScientific"":false,""slug"":false,""relation"":false}"
"MBRIS:척추동물:1217","BM-SPECIES-001215","능성어","Hyporthodus septemfasciatus","Hyporthodus septemfasciatus","hyporthodus-septemfasciatus","LINK_LEGACY_AND_PROMOTE_NEW","A local UI fish record exists, but no staging canonical identity exists; create a new canonical species and retain a legacy mapping.","LEGACY_LOCAL_SOURCE_LINK","true","[""FISH_DATA_LINKED_korean_candidate"",""LOCAL_UI_NAME_MATCH""]","{""id"":false,""sourceId"":false,""scientific"":false,""normalizedScientific"":false,""slug"":false,""relation"":false}"
"MBRIS:척추동물:1229","BM-SPECIES-001227","다금바리","Niphon spinosus","Niphon spinosus","niphon-spinosus","LINK_LEGACY_AND_PROMOTE_NEW","A local UI fish record exists, but no staging canonical identity exists; create a new canonical species and retain a legacy mapping.","LEGACY_LOCAL_SOURCE_LINK","true","[""FISH_DATA_LINKED_korean_candidate"",""LOCAL_UI_NAME_MATCH""]","{""id"":false,""sourceId"":false,""scientific"":false,""normalizedScientific"":false,""slug"":false,""relation"":false}"
"MBRIS:척추동물:1247","BM-SPECIES-001245","홍감펭","Helicolenus hilgendorfii","Helicolenus hilgendorfii","helicolenus-hilgendorfii","LINK_LEGACY_AND_PROMOTE_NEW","A local UI fish record exists, but no staging canonical identity exists; create a new canonical species and retain a legacy mapping.","LEGACY_LOCAL_NAME_MATCH","true","[""LOCAL_UI_NAME_MATCH""]","{""id"":false,""sourceId"":false,""scientific"":false,""normalizedScientific"":false,""slug"":false,""relation"":false}"
"MBRIS:척추동물:1248","BM-SPECIES-001246","점쏠배감펭","Pterois volitans","Pterois volitans","pterois-volitans","LINK_LEGACY_AND_PROMOTE_NEW","A local UI fish record exists, but no staging canonical identity exists; create a new canonical species and retain a legacy mapping.","LEGACY_LOCAL_NAME_MATCH","true","[""LOCAL_UI_NAME_MATCH""]","{""id"":false,""sourceId"":false,""scientific"":false,""normalizedScientific"":false,""slug"":false,""relation"":false}"
"MBRIS:척추동물:1249","BM-SPECIES-001247","쏠배감펭","Pterois lunulata","Pterois lunulata","pterois-lunulata","LINK_LEGACY_AND_PROMOTE_NEW","A local UI fish record exists, but no staging canonical identity exists; create a new canonical species and retain a legacy mapping.","LEGACY_LOCAL_NAME_MATCH","true","[""LOCAL_UI_NAME_MATCH""]","{""id"":false,""sourceId"":false,""scientific"":false,""normalizedScientific"":false,""slug"":false,""relation"":false}"
